mal_id,image_url,title,synopsis,source,genres,demographics,is_franchise,members,episodes,year,season,producer_id,studio_id,score
40320,https://myanimelist.net/images/anime/1191/114788.webp,Tenka Hyakken: Meiji-kan e Youkoso!,"The Tenka Hyakken franchise centers around the ""Mitsurugi,"" maidens who are physical incarnations of ancient swords. They have pledged to live peaceful lives after the era of warfare, but are now returning to battle to fight a new foe that has arisen during an alternate version of the Meiji Era, three hundred years after the Battle of Sekigahara. 

(Source: ANN)",Game,"['Action', 'Adventure', 'Fantasy']",[],0,9472,12,2019,fall,[],[839],5.01
40266,https://myanimelist.net/images/anime/1712/102652.webp,Aikatsu on Parade!,"Raki Kiseki is a second-year middle school student who transfers to Star Harmony Academy to become an idol. However, when she uses an Aikatsu Pass she received from her big sister (an Aikatsu engineer), something mysterious happens. Lots of doors appeared before her, and when she opens them, she meets Aikatsu idols she never knew before, such as Yume Nijino (Aikatsu Stars!). Raki vows to design her own premium dress and perform in it on stage. 

(Source: Anime News Network)",Game,['Slice of Life'],[],1,7505,25,2019,fall,[1543],[1258],7.16
40197,https://myanimelist.net/images/anime/1294/102367.webp,Urashimasakatasen no Nichijou,"The anime centers on the members of the real-world four-member male vocal unit Urashimasakatasen. Uratanuki, Shima, Tonari no Sakata, and Senra appear in the shorts as high school students.

(Source: ANN)",Music,['Comedy'],[],0,6483,12,2019,fall,[1113],[1971],6.12
40166,https://myanimelist.net/images/anime/1131/104980.webp,Zoids Wild Zero,"In the 21st century planet Earth was rendered inhospitable to life, and people mass-migrated to Planet Zi, the natural home of metallic life forms known as Zoids.

Many years later, Zi faces its end. Its inhabitants partake the journey to migrate back to Earth.

Attempting to regenerate the Earth to make it hospitable, the migrants come up with a ""Zi-Forming"" scheme.

However, the plan fails and Earth is left in its state of turmoil. Overrun by Zoids and blanked by unstable weather phenomena, the migrants are faced with a difficult life. The Empire and Republic settlements attempt to uncover Zoids buried within the Earth to bolster their respective armies.

The story picks up following second-generation Earth citizens: Leo Conrad and Buzz Cunningham, who have a chance encounter with a girl Sally Land as she flees the clutches of the Empire.

(Source: Zoids Wiki)",Other,"['Adventure', 'Comedy', 'Sci-Fi']",[],0,5340,50,2019,fall,[],[28],6.87
39183,https://myanimelist.net/images/anime/1046/98745.webp,Super Shiro,"Spin-off series of Crayon Shin-chan franchise, featuring Shiro.  Commemorates 60th Anniversary of TV Asahi.",Manga,[],['Kids'],0,2919,48,2019,fall,"[247, 1355, 1377, 1506, 2135]",[1591],6.15
40367,https://myanimelist.net/images/anime/1793/107568.webp,Go! Go! Atom,"The eco-systems of planet Earth are endangered. Lucky for us, a super-powered robot boy is flying to rescue! astro in on a mission to help anyone anywhere in the world with a problem involving natural phenomena. Go little Astro Boy! GO! 

(Source: Planet Nemo)",Manga,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",['Kids'],0,1341,52,2019,fall,[16],"[200, 2266]",5.87
40423,https://myanimelist.net/images/anime/1946/142905.webp,Taeko no Nichijou,"A short anime about Taeko Shinbou who is an office worker that is patient with everything and greets everything that comes her way with cheer. An announcement was made that a ""regular person"" from Kantou will voice Taeko rather than an industry professional.

(Source: ANN)",Manga,['Slice of Life'],[],0,768,26,2019,fall,"[1211, 1415]",[276],6.18
40487,https://myanimelist.net/images/anime/1069/103379.webp,Eily wa Ousama!,,Original,"['Comedy', 'Fantasy']",[],0,606,10,2019,fall,[],[],
40832,https://myanimelist.net/images/anime/1430/104665.webp,Mukashi Keibanashi,A fairytale and folklore parody anime focused on race horses. They take classic stories (like Momotarou or Cinderella) and put them in  race horse situations with the narrator voicing the action in typical fast-paced sports commentary. The anime is funded and promoted by the Japan Racing Association (JRA).,Original,"['Comedy', 'Fantasy', 'Sports']",[],0,403,4,2019,fall,[],[276],
39628,https://myanimelist.net/images/anime/1412/119286.webp,Kaijuu Step Wandabada,"Anime based on the picture book Kaijuu Step, which features monsters from Ultraman series",Picture book,['Comedy'],['Kids'],0,400,26,2019,fall,"[453, 1797]",[472],
40368,https://myanimelist.net/images/anime/1750/102905.webp,Egg Car,,Original,"['Adventure', 'Comedy', 'Fantasy']",['Kids'],0,386,52,2019,fall,[],[],
41635,https://myanimelist.net/images/anime/1653/106924.webp,Zhu Zhu Xia: Jing Su Xiao Yingxiong,"GG Bond is separated from his friends and lands in an unfamiliar part of the universe. He will have to rejoin his teammates and take part in speed races to find his way home. This season has 4 arcs, each arc is composed of 26 episodes.

(Source: videoageinternational.net)",Original,['Sci-Fi'],['Kids'],1,323,104,2019,fall,[],[],
40455,https://myanimelist.net/images/anime/1090/127712.webp,Sylvanian Families: Mini Story - Clover,"The story takes place in a village called Sylvania, and centers on Chocolate Usagi-chan, Kurumi Risu-kun, and their friends and families.

(Source: ANN)",Other,['Slice of Life'],['Kids'],1,297,12,2019,fall,[],[474],
48762,https://myanimelist.net/images/anime/1145/114451.webp,Bbasha Mecard S,,Original,[],['Kids'],1,268,26,2019,fall,[],[],
40589,https://myanimelist.net/images/anime/1242/103593.webp,ColoColo Animal ABC@Kin Tele,,Original,['Comedy'],['Kids'],0,207,13,2019,fall,[],[398],
48257,https://myanimelist.net/images/anime/1762/115556.webp,Sup Sog Chingu Seutonijeu,,Unknown,[],['Kids'],0,179,13,2019,fall,[],[],
44136,https://myanimelist.net/images/anime/1866/122983.webp,Xiong Chumo: Tanxian Riji 2,,Original,"['Adventure', 'Comedy']",['Kids'],1,165,52,2019,fall,[],[2611],
44137,https://myanimelist.net/images/anime/1352/122984.webp,Xiong Chumo: Xiongxiong Leyuan 3,,Original,"['Adventure', 'Comedy']",['Kids'],1,164,52,2019,fall,[],[2611],
48192,https://myanimelist.net/images/anime/1268/125163.webp,Longlong Juggessji?,,Original,"['Comedy', 'Fantasy']",['Kids'],0,157,26,2019,fall,[],[2939],
47996,https://myanimelist.net/images/anime/1633/115359.webp,Bai Niao Chao Feng,,Other,[],['Kids'],0,143,13,2019,fall,[],[],
44425,https://myanimelist.net/images/anime/1326/123111.webp,Shaonian Shiye: Zhihui Si Lu,,Original,[],['Kids'],1,139,26,2019,fall,[],[],
44426,https://myanimelist.net/images/anime/1747/123112.webp,Shaonian Shiye: Jishan Yang Ming,,Original,[],['Kids'],1,138,26,2019,fall,[],[],
48048,https://myanimelist.net/images/anime/1609/118320.webp,Xiao Ma Fei Li: Binfen Xianjing,,Original,['Fantasy'],['Kids'],0,132,26,2019,fall,[],[],
44300,https://myanimelist.net/images/anime/1057/123076.webp,Gangtie Feilong 2: Long Hun Juexing,,Unknown,"['Action', 'Sci-Fi']",[],1,123,26,2019,fall,[],[],
47380,https://myanimelist.net/images/anime/1355/151230.webp,Eomma Katuri (TV) 3rd Season,,Book,['Fantasy'],['Kids'],1,119,52,2019,fall,[2170],[3167],
47848,https://myanimelist.net/images/anime/1268/129333.webp,Shenqi Budai Xiaozi,,Original,"['Adventure', 'Fantasy']",['Kids'],0,96,52,2019,fall,[],[],
47902,https://myanimelist.net/images/anime/1309/130064.webp,Binfen Xiao Zhen,,Original,[],['Kids'],0,95,26,2019,fall,[],[],
47831,https://myanimelist.net/images/anime/1493/129318.webp,Xiao Liangmao: Bailu Guilai,,Original,"['Adventure', 'Fantasy']",['Kids'],0,94,26,2019,fall,[],[],
47853,https://myanimelist.net/images/anime/1673/129337.webp,Xiongmao He Luta,,Original,['Fantasy'],[],0,92,52,2019,fall,[],[],
47828,https://myanimelist.net/images/anime/1206/129315.webp,Qi Qu Tegong Dui,,Original,[],['Kids'],0,87,26,2019,fall,[],[],
38883,https://myanimelist.net/images/anime/1813/105367.webp,Haikyuu!! To the Top,"After their triumphant victory over Shiratorizawa Academy, the Karasuno High School volleyball team has earned their long-awaited ticket to nationals. As preparations begin, genius setter Tobio Kageyama is invited to the All-Japan Youth Training Camp to play alongside fellow nationally recognized players. Meanwhile, Kei Tsukishima is invited to a special rookie training camp for first-years within the Miyagi Prefecture. Not receiving any invitations himself, the enthusiastic Shouyou Hinata feels left behind.

However, Hinata does not back down. Transforming his frustration into self-motivation, he boldly decides to sneak himself into the same rookie training camp as Tsukishima. Even though Hinata only lands himself a job as the ball boy, he comes to see this as a golden opportunity. He begins to not only reflect on his skills as a volleyball player but also analyze the plethora of information available on the court and how he can apply it.

As the much-anticipated national tournament approaches, the members of Karasuno's volleyball team attempt to overcome their weak points and refine their skills, all while aiming for the top!

[Written by MAL Rewrite]",Manga,['Sports'],['Shounen'],1,1049470,13,2020,winter,"[53, 143, 166, 757, 1143, 1365]",[10],8.37
